url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Très bon c'est frais et ça change. Quand elle a refroidie je l'ai mise au congélateur pour qu'elle reste bien fraîche... j'ai essayé la sauce blanche chaude mais la tarte était bien moelleuse et peut rester ""nature"" ! Je referai !",Carole_308,14/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,Très bon.,leis85,26/11/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"A la place des pépites, j'ai ajouté du chocolat fondu au fond de la tarte c'est encore meilleur! ",Aurore_1158,04/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Excellente, rien à redire. Tout est parfait",carole_1998,20/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Mais tous auraient préféré avec un accompagnement, certain avec un coulis de fruits rouges, d'autres avec une boule de glace vanille. A tester la prochaine fois.",Christele_181,06/04/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"J'ai mélangé la noix de coco avec les oeufs mais tout est remonté à la surface, cela faisait une couche de noix de coco sur le dessus, et amère dans le fond, tout le monde a trouvé cela décevant, j'ai pourtant respecté les proportions. ",sylvie_3101,27/12/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,La couche de noix de coco rend la tarte très sèche. Je pense qu'il faudrait la mélanger à la préparation.,Elise_20,16/12/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Tres bon, à refaire et très facile",veronique_2898,16/08/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Très bon, ne pas oublier la petite sauce blanche expliquée dans un des commentaires. A refaire rapidement.",sandryne,15/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Très bon, facile à faire, rapide, que des félicitations des invités. J'ai mis les ananas au fond de la tarte et mélanger la noix de coco à la préparation en rajoutant un bouchon de rhum. Ma tarte n'était pas du tout bourratife. Je l'ai faite le matin et servi vers 17h, elle était bien fraîche. Vraiment super à refaire",isabelle_5209,24/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,Excellente recette !! Mes filles ont adoré ! Félicitations ! ,Delphine_2779,21/04/20,5
http://www.marmiton.org/recettes/recette-avis_delicieux-cheesecake-au-brownie_342830.aspx,Délicieux cheesecake au Brownie,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_financiers-a-la-pate-a-tartiner_324770.aspx,Financiers à la pâte à tartiner,"Texture pas granuleuse, la pâte monte bien et le cœur reste fondant mais recette à améliorer, manque de goût, ce n'est pas la meilleure des recettes. Je ne referais pas ...",jpopo,26/02/20,2
http://www.marmiton.org/recettes/recette-avis_financiers-a-la-pate-a-tartiner_324770.aspx,Financiers à la pâte à tartiner,"La recette est techniquement bonne, ils montent bien, le cœur reste bien semi liquide mais on a pas du tout aimé le goût, et la texture granuleuse à cause des amandes. Dommage, je cherchais une recette pour utiliser les reste de pâtes à tartiner.",Onglerie,27/07/20,1
http://www.marmiton.org/recettes/recette-avis_muffins-a-l-orange-et-au-nutella_349102.aspx,Muffins à l’orange et au Nutella®,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_muffin-banane-avoine-light_344906.aspx,Muffin banane avoine light,"Tout simplement délicieux, difficile de faire un gâteau plus light. J'aurais simplement rajouté 1/2 banane dans la préparation. Je recommande vivement!!",clochina,27/05/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-aux-mures-vegetaliens-et-sans-gluten_173732.aspx,Muffins aux mûres (végétaliens et sans gluten),NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Excellente recette ! légère, très facile. Je l'ai faite avec des fruits au sirop et des raisins secs. Je mettrai un peu moins de sucre la prochaine fois.",anneso_marmiton,07/03/20,4
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,Merci pour cette recette qui nous amène une belle touche d'exotisme !,isa24lou,07/07/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Recette trouvée par hasard, très bon gâteau, mais trop sucré, je pense qu'un verre de sucre suffit. Fait avec des pommes et poires fraîches donc sans le sirop mais très moelleux quand même. A garder et à refaire sans hésitation !",ninouch43,14/08/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Très bon, on sent effectivement bien la cannelle !",damcar,17/09/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"c'est super bon ! J'avais plus de yaourt nature au lait de vache, je l'ai fais avec un yaourt soja. Et bien c'était très réussi. Un vrai délice...",nenette8895,16/06/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Bon gâteau à la texture souple. Le goût de la cannelle ressort bien. A refaire, avec d'autres fruits.",damedepique,17/04/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Un très bon dessert,léger et exotique! La bonne idée est donner le moelleux avec le jus d'ananas. A refaire sans hésitation. J'essaierai, comme suggéré, avec d'autres aromatisations. Merci!",SanPat,27/02/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,Même sans caramel c'était bon.,Nadou2600,23/03/20,4
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"J'ai refait le gâteau sans caramel et sans cannelle, je le trouve moins sucré.",magali_27,06/06/20,3
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Pas mal du tout !!!!!! Dessert très moelleux, il est vrai qu'il ressemble plus a un gâteau au yaourt mais l'imbiber de sirop le rend vraiment léger et fondant. Trouvant qu'il n'y avait pas beaucoup de sirop j'ai rajouté un peu de jus d'ananas, c'était divin tout le monde s'est régalé.",dadou_6,25/03/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,A essayer d'urgence! J'ai fait reduire le sirop et ajouté un peu de rhum ( attendre que le sirop soit froid) afin de mouiller le gâteau lorsqu'il est froid.,celine_4348,08/09/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Simple, rapide et délicieux: que demander de mieux!!...Par contre, je m'attendais à avoir une génoise traditionnelle mais le résultat n'est pas aussi ""mousseux"" que je l'aurai souhaité...ce n'est pas grave, je recommencerai!",Laetitia_1504,05/07/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Gâteau aussi bon que beau, j'ai fait mon caramel moi même, merci pour cette recette que je garde précieusement et que je referai en toutes occasions.",agnes_101,08/02/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"J'ai remplacé le fromage blanc par la crème fraîche. Cette recette est excellente, mes invites ont été ravis!",brigitte_644,31/10/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Pour les 1 an de ma fille Eléanor je voulais un gâteau special comme les gâteaux americains! Ce sont des gateaux très haut, alors j'ai la recette du gateau ""génoise à l'ananas"" très simples a faire j'en ai fait deux que j'ai supperposé et je l'ai recouvert d'un glacage au chocolat. Je peux vous dire qu'il est très vite parti! Essayez !",isabelle_1669,10/08/20,5
http://www.marmiton.org/recettes/recette-avis_genoise-facile-a-l-ananas_23589.aspx,Génoise facile à l'ananas,"Délicieux et rapide. Je l'ai fait avec du caramel fait maison, un régal !",demoizelle,23/12/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Parfait et très moelleux !,Celid,26/03/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Bravooo et bonne continuation pour ce meilleur site !,Nrn2016,17/12/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Délicieux et très léger !,sylvia_99,03/02/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Pas très moelleux mais néanmoins très bon,Morganeemone,23/12/20,4
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Ajouter 2 oeufs c'est plus moelleux j'ai fait moitié moitié avec farine de blé noir surprenant,zabouo,25/10/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Je n'ai mis que la moitié du miel et du sucre mais c'était quand même trop sucré à mon goût et mon four doit être plus puissant car le cake était assez dur à refaire quand même!,bbnrv17,10/10/20,3
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"Un pain d'épice tout simplement excellent, simple et rapide à faire. Et autant dire que ma maman à beaucoup apprécié l'absence de matière grasse :)A faire et refaire !",PanneInspiration,03/01/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"Non pas que ce ne soit pas bon, malgré la texture caoutchouteuse le goût est là, mais honnêtement appeler ce cake du pain d'épices est tiré par les cheveux. Forcément on est déçu car ça n'est pas du pain d'épices et ce malgré la présence de certain des ingrédients. Attendez vous donc a un cake, plutôt bon, et très lointain cousin du pain d´épices. ",Taf1006,06/05/20,3
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Et enfin pour un contenu plus homogène passez-le au fouet électrique !,zaso,11/07/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Très très bon. Je n'ai pas mis de gingembre et c'est aussi bon. Il est vrai que la première tranche est un peu caoutchouteuse mais le reste est bien moelleux. Il est léger et très rapide à réaliser : parfait !,estellegribouille,23/08/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"Très bon goût. Effectivement je rejoins plusieurs commentaires, il manque un peu de moelleux mais c'est le revers du ""light"". Il convient très bien à mes enfants pour leurs goûters emportés et se marie bien avec un thé l'après-midi. Idées dessert léger et chic : couper le pain d'épices en tranches très fines pour contrecarrer le manque de moelleux et dresser avec une boule de glace + déco gousse de vanille, bâton de cannelle, anis étoilé ou avec des tranches d'oranges fraîches + trait de caramel ou une pomme au four épicée.",Nawel_D,18/09/20,4
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Mes invités m'ont dit qu'ils pensaient vraiment à du chewing-gum malgré le très bon gout...,Gateauxchef,09/04/20,2
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"Parfait. Le gingembre ou les écorces d'oranges confites ne se trouvant pas facilement dans un petit supermarché de quartier, j'ai remplacé par quelques cuillères de confiture d'orange allégée (andros) que j'ai mélangé au lait tiédi. C'était parfait.",vera_konica,11/09/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"Un peu caoutchouteux, mais on retrouve le bon goût du pain d'épices. A consommer au petit dèj'",spokinette,20/06/20,4
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Super délicieux ! Attention à ne pas le faire trop cuire pour qu'il reste moelleux.,Trixie,30/03/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"A refaire sans hésitation, idéal pour le petit déjeuner.",Alex_02,22/03/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Un peu caoutchouteux quand même! j' ai mis seulement 60 grammes de cassonade. Mais bon c' est un recette très légère.,foeudora,05/03/20,3
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Capchou,Capchou,21/02/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,"Je l'ai accompagné avec un foie gras,et je n'avais pas mis le gingembre .Tout le monde s'est régalé!! ",sissis30,11/01/20,5
http://www.marmiton.org/recettes/recette-avis_pain-d-epices-leger_15837.aspx,Pain d'épices léger,Excellent! c'est la première fois que je fais du pain d'épices et c'était très simple et super bon et ma fille de 17 mois a adoré. J'ai juste mis moins de cassonade 75 g au lieu de 100 g. Je vous recommande cette recette!,nouzaute,21/12/20,5
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,"Le seul inconvénient, je l'ai démoulé à chaud je n'aurai pas du car il s'est casser en deux. Peut être à froid ça ne l'aurait pas fait.",louise657,28/03/20,4
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,"Rien à dire, goût impeccable ! Par contre au bain marie au bout d'une heure il n'a pas cuit je l'ai donc cuit directement au four. ",audinette2316,03/03/20,4
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,Très bonne recette. Pour le bain marie je mets mon moule à cake en silicone dans un moule à cake métallique et le tour est joué. Tout tient parfaitement et ça se démoule facilement.,Avlyon,24/02/20,5
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,Pas mal. La présentation n'était pas très bien car je n'ai pas de moule en verre et dans le moule silicone ça s'écrase.,saala,20/11/20,3
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,Délicieux !,Vincent27120,28/09/20,5
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,Super ! Simple et efficace.,jugayli,09/07/20,5
http://www.marmiton.org/recettes/recette-avis_flan-antillais-a-la-noix-de-coco_336364.aspx,Flan antillais à la noix de coco,"Excellent, facile et rafraîchissant. Je mets juste un oeuf et une mesure de lait liquide en plus pour satisfaire les palais gourmands.",nananjou,25/03/20,5
